gene_id	At_name	Bn_name
GSBRNA2T00003040001	AT3G56950	BnaCnng20470D
GSBRNA2T00003061001	AT2G02450	BnaA10g11790D
GSBRNA2T00003065001	AT5G57910	BnaA10g11770D
GSBRNA2T00003066001	AT5G57900	BnaA10g11760D
GSBRNA2T00003068001	AT5G57880	BnaA10g11740D
GSBRNA2T00003071001	AT5G02760	BnaA10g11720D
GSBRNA2T00003072001	AT5G57830	BnaA10g11710D
GSBRNA2T00003073001	AT5G57820	BnaA10g11700D
GSBRNA2T00003074001	AT5G57810	BnaA10g11690D
GSBRNA2T00003075001	AT5G57800	BnaA10g11680D
GSBRNA2T00003076001	AT5G57790	BnaA10g11670D
GSBRNA2T00003077001	AT5G57785	BnaA10g11660D
GSBRNA2T00003078001	AT5G57770	BnaA10g11650D
GSBRNA2T00003079001	AT5G57740	BnaA10g11640D
GSBRNA2T00003082001	AT5G57710	BnaA10g11620D
GSBRNA2T00003086001	AT5G64630	BnaA06g23580D
GSBRNA2T00003089001	AT5G64580	BnaA06g23570D
GSBRNA2T00003091001	AT5G64570	BnaA06g23560D
GSBRNA2T00003094001	AT5G64560	BnaA06g23540D
GSBRNA2T00003096001	AT5G64550	BnaA06g23530D
GSBRNA2T00003097001	AT5G64540	BnaA06g23520D
GSBRNA2T00003098001	AT5G64530	BnaA06g23510D
GSBRNA2T00003100001	AT5G64510	BnaA06g23500D
GSBRNA2T00003101001	AT2G37195	BnaA06g23490D
GSBRNA2T00003102001	AT5G64500	BnaA06g23480D
GSBRNA2T00003103001	AT5G64480	BnaA06g23470D
GSBRNA2T00003104001	AT5G64470	BnaA06g23460D
GSBRNA2T00003105001	AT5G64460	BnaA06g23450D
GSBRNA2T00003106001	AT1G06140	BnaA06g23440D
GSBRNA2T00003111001	AT1G02660	BnaCnng20480D
GSBRNA2T00003112001	AT1G02630	BnaCnng20490D
GSBRNA2T00003115001	AT1G02560	BnaCnng20510D
GSBRNA2T00003118001	AT1G02520	BnaCnng20520D
GSBRNA2T00003125001	AT5G04330	BnaCnng20530D
GSBRNA2T00003127001	AT5G04330	BnaCnng20550D
GSBRNA2T00003128001	AT5G04210	BnaCnng20560D
GSBRNA2T00003129001	AT5G04340	BnaCnng20570D
GSBRNA2T00003130001	AT5G04350	BnaCnng20580D
GSBRNA2T00003131001	AT5G04350	BnaCnng20590D
GSBRNA2T00003132001	AT5G04350	BnaCnng20600D
GSBRNA2T00003133001	AT5G04360	BnaCnng20610D
GSBRNA2T00003134001	AT5G04380	BnaCnng20620D
GSBRNA2T00003136001	AT5G04380	BnaCnng20630D
GSBRNA2T00003138001	AT3G45780	BnaCnng68200D
GSBRNA2T00003142001	AT4G37410	BnaCnng68210D
GSBRNA2T00003143001	AT1G50240	BnaAnng33520D
GSBRNA2T00003146001	AT5G52882	BnaAnng33530D
GSBRNA2T00003156001	AT1G47610	BnaAnng33540D
GSBRNA2T00003157001	AT3G01900	BnaAnng33550D
GSBRNA2T00003158001	AT1G79810	BnaAnng33560D
GSBRNA2T00003159001	AT2G35250	BnaAnng33570D
GSBRNA2T00003160001	AT1G65680	BnaAnng33580D
GSBRNA2T00003163001	AT3G54740	BnaC05g51890D
GSBRNA2T00003169001	AT2G19460	BnaC07g48510D
GSBRNA2T00003171001	AT1G17160	BnaCnng68220D
GSBRNA2T00003173001	AT2G27050	BnaCnng68230D
GSBRNA2T00003177001	AT5G56480	BnaUnng03840D
GSBRNA2T00003181001	AT2G36720	BnaAnng33600D
GSBRNA2T00003185001	AT2G16005	BnaAnng33610D
GSBRNA2T00003186001	AT3G16010	BnaAnng33620D
GSBRNA2T00003187001	AT1G03180	BnaCnng68240D
GSBRNA2T00003189001	AT3G62720	BnaA04g27220D
GSBRNA2T00003191001	AT2G35480	BnaCnng68260D
GSBRNA2T00003192001	AT5G19100	BnaCnng68270D
GSBRNA2T00003193001	AT5G19100	BnaCnng68280D
GSBRNA2T00003195001	AT5G65340	BnaAnng33630D
GSBRNA2T00003197001	AT3G04320	BnaAnng33640D
GSBRNA2T00003198001	AT1G71140	BnaCnng68290D
GSBRNA2T00003199001	AT1G66350	BnaCnng68300D
GSBRNA2T00003201001	AT5G54620	BnaAnng33650D
GSBRNA2T00003203001	AT1G31280	BnaCnng68320D
GSBRNA2T00003204001	AT1G05805	BnaA10g03540D
GSBRNA2T00003208001	AT1G05800	BnaA10g03530D
GSBRNA2T00003210001	AT1G05790	BnaA10g03520D
GSBRNA2T00003212001	AT1G05760	BnaA10g03500D
GSBRNA2T00003213001	AT1G05710	BnaA10g03490D
GSBRNA2T00003214001	AT1G05700	BnaA10g03480D
GSBRNA2T00003215001	AT1G05680	BnaA10g03470D
GSBRNA2T00003216001	AT1G20260	BnaCnng20640D
GSBRNA2T00003217001	AT1G20270	BnaCnng20650D
GSBRNA2T00003220001	amor|GSBR	BnaCnng20660D
GSBRNA2T00003222001	AT1G20300	BnaCnng20680D
GSBRNA2T00003223001	AT1G30140	BnaCnng20690D
GSBRNA2T00003226001	AT2G35480	BnaCnng20700D
GSBRNA2T00003227001	AT5G19100	BnaCnng20710D
GSBRNA2T00003228001	AT5G19100	BnaCnng20720D
GSBRNA2T00003229001	AT5G13060	BnaCnng20730D
GSBRNA2T00003230001	ATCG00730	BnaCnng20740D
GSBRNA2T00003231001	AT1G20310	BnaCnng20750D
GSBRNA2T00003237001	AT1G20330	BnaCnng20770D
GSBRNA2T00003242001	AT1G67340	BnaC02g45710D
GSBRNA2T00003247001	AT1G60170	BnaC02g45720D
GSBRNA2T00003249001	AT1G67350	BnaC02g45730D
GSBRNA2T00003250001	AT1G67360	BnaC02g45740D
GSBRNA2T00003251001	AT1G67400	BnaC02g45750D
GSBRNA2T00003253001	AT1G67410	BnaC02g45770D
GSBRNA2T00003256001	AT1G67430	BnaC02g45790D
GSBRNA2T00003257001	AT2G29930	BnaA04g28450D
GSBRNA2T00003258001	AT2G29735	BnaA04g28460D
GSBRNA2T00003259001	AT2G29680	BnaA04g28470D
GSBRNA2T00003260001	AT2G29670	BnaA04g28480D
GSBRNA2T00003261001	AT2G29660	BnaA04g28490D
GSBRNA2T00003263001	AT2G29640	BnaA04g28500D
GSBRNA2T00003264001	AT2G29640	BnaA04g28510D
GSBRNA2T00003265001	AT5G65850	BnaA04g28520D
GSBRNA2T00003266001	AT2G29580	BnaA04g28530D
GSBRNA2T00003267001	AT2G29550	BnaA04g28540D
GSBRNA2T00003268001	AT2G29540	BnaA04g28550D
GSBRNA2T00003269001	AT2G29530	BnaA04g28560D
GSBRNA2T00003270001	AT2G29500	BnaA04g28570D
GSBRNA2T00003271001	AT2G29480	BnaA04g28580D
GSBRNA2T00003272001	AT2G29470	BnaA04g28590D
GSBRNA2T00003273001	AT2G29460	BnaA04g28600D
GSBRNA2T00003276001	AT2G29420	BnaA04g28630D
GSBRNA2T00003277001	AT2G29410	BnaA04g28640D
GSBRNA2T00003278001	AT2G29390	BnaA04g28650D
GSBRNA2T00003279001	AT2G29350	BnaA04g28660D
GSBRNA2T00003282001	AT4G38410	BnaCnng20790D
GSBRNA2T00003283001	AT2G31920	BnaCnng20800D
GSBRNA2T00003285001	AT4G13820	BnaCnng20810D
GSBRNA2T00003288001	AT2G07621	BnaCnng20840D
GSBRNA2T00003290001	AT1G05120	BnaCnng20860D
GSBRNA2T00003296001	AT4G13830	BnaCnng20870D
GSBRNA2T00003300001	AT3G23605	BnaC02g46180D
GSBRNA2T00003310001	AT1G03630	BnaC08g46210D
GSBRNA2T00003311001	AT1G03620	BnaC08g46220D
GSBRNA2T00003313001	AT1G03610	BnaC08g46230D
GSBRNA2T00003314001	AT1G03610	BnaC08g46240D
GSBRNA2T00003315001	AT1G03600	BnaC08g46250D
GSBRNA2T00003316001	AT1G03590	BnaC08g46260D
GSBRNA2T00003317001	AT1G03550	BnaC08g46270D
GSBRNA2T00003318001	AT1G03540	BnaC08g46280D
GSBRNA2T00003319001	AT1G03530	BnaC08g46290D
GSBRNA2T00003320001	AT1G03510	BnaC08g46300D
GSBRNA2T00003325001	AT3G61150	BnaC08g46310D
GSBRNA2T00003326001	AT1G54180	BnaA06g01260D
GSBRNA2T00003327001	AT1G54170	BnaA06g01270D
GSBRNA2T00003328001	AT1G54160	BnaA06g01280D
GSBRNA2T00003329001	AT1G54150	BnaA06g01290D
GSBRNA2T00003330001	AT1G54130	BnaA06g01300D
GSBRNA2T00003331001	AT1G54120	BnaA06g01310D
GSBRNA2T00003332001	AT1G54100	BnaA06g01320D
GSBRNA2T00003333001	AT1G54095	BnaA06g01330D
GSBRNA2T00003334001	AT1G54080	BnaA06g01340D
GSBRNA2T00003335001	AT1G54070	BnaA06g01350D
GSBRNA2T00003336001	AT1G54060	BnaA06g01360D
GSBRNA2T00003340001	AT1G54040	BnaA06g01390D
GSBRNA2T00003342001	AT1G76540	BnaA06g01400D
GSBRNA2T00003343001	AT1G54020	BnaA06g01410D
GSBRNA2T00003345001	AT1G54030	BnaA06g01420D
GSBRNA2T00003346001	AT1G54020	BnaA06g01430D
GSBRNA2T00003348001	AT2G47160	BnaA04g26910D
GSBRNA2T00003349001	AT3G62290	BnaA04g26920D
GSBRNA2T00003350001	AT2G47180	BnaA04g26930D
GSBRNA2T00003352001	AT2G47200	BnaA04g26940D
GSBRNA2T00003353001	AT2G47210	BnaA04g26950D
GSBRNA2T00003354001	AT2G47240	BnaA04g26960D
GSBRNA2T00003355001	AT2G47260	BnaA04g26970D
GSBRNA2T00003356001	AT2G47270	BnaA04g26980D
GSBRNA2T00003358001	AT2G47400	BnaA04g26990D
GSBRNA2T00003360001	AT2G47410	BnaA04g27000D
GSBRNA2T00003363001	AT2G47485	BnaA04g27010D
GSBRNA2T00003366001	AT2G47510	BnaA04g27030D
GSBRNA2T00003367001	AT2G47510	BnaA04g27040D
GSBRNA2T00003368001	AT2G47520	BnaA04g27050D
GSBRNA2T00003369001	AT2G47530	BnaA04g27060D
GSBRNA2T00003370001	AT2G47550	BnaA04g27070D
GSBRNA2T00003371001	AT3G62690	BnaA04g27080D
GSBRNA2T00003372001	AT1G20870	BnaA04g27090D
GSBRNA2T00003394001	AT1G80040	BnaC06g42990D
GSBRNA2T00003397001	AT2G32765	BnaC05g50180D
GSBRNA2T00003401001	AT2G06200	BnaCnng68330D
GSBRNA2T00003406001	AT1G28470	BnaAnng33660D
GSBRNA2T00003408001	AT4G08510	BnaA03g57120D
GSBRNA2T00003411001	AT3G49350	BnaCnng68340D
GSBRNA2T00003412001	AT2G04480	BnaUnng03850D
GSBRNA2T00003421001	AT1G25490	BnaAnng33670D
GSBRNA2T00003428001	AT1G68760	BnaAnng33680D
GSBRNA2T00003432001	AT3G55880	BnaAnng33690D
GSBRNA2T00003436001	AT3G23150	BnaCnng68360D
GSBRNA2T00003439001	AT4G17460	BnaCnng68370D
GSBRNA2T00003440001	AT1G12600	BnaAnng33700D
GSBRNA2T00003441001	AT1G70770	BnaAnng33710D
GSBRNA2T00003442001	AT1G20160	BnaAnng33720D
GSBRNA2T00003443001	AT1G60760	BnaCnng68380D
GSBRNA2T00003444001	AT5G44800	BnaAnng33730D
GSBRNA2T00003453001	AT3G57220	BnaCnng68390D
GSBRNA2T00003455001	AT5G03700	BnaAnng33740D
GSBRNA2T00003456001	AT2G30290	BnaAnng33750D
GSBRNA2T00003457001	AT5G15020	BnaCnng68400D
GSBRNA2T00003458001	AT3G57290	BnaCnng68410D
GSBRNA2T00003463001	AT3G16090	BnaCnng68430D
GSBRNA2T00003464001	AT1G77140	BnaCnng68440D
GSBRNA2T00003467001	AT3G55005	BnaA09g54800D
GSBRNA2T00003468001	AT3G55010	BnaA09g54810D
GSBRNA2T00003469001	AT3G55020	BnaA09g54820D
GSBRNA2T00003471001	AT3G55030	BnaA09g54840D
GSBRNA2T00003472001	AT3G55040	BnaA09g54850D
GSBRNA2T00003473001	AT3G55050	BnaA09g54860D
GSBRNA2T00003474001	AT2G05530	BnaA09g54870D
GSBRNA2T00003482001	AT3G21400	BnaA05g36610D
GSBRNA2T00003483001	AT3G21360	BnaA05g36620D
GSBRNA2T00003486001	AT3G21352	BnaA05g36630D
GSBRNA2T00003487001	AT3G21350	BnaA05g36640D
GSBRNA2T00003489001	AT3G21340	BnaA05g36650D
GSBRNA2T00003490001	AT3G21330	BnaA05g36660D
GSBRNA2T00003491001	AT3G21320	BnaA05g36670D
GSBRNA2T00003492001	AT3G21310	BnaA05g36680D
GSBRNA2T00003493001	AT3G21300	BnaA05g36690D
GSBRNA2T00003494001	AT3G21305	BnaA05g36700D
GSBRNA2T00003495001	AT3G21295	BnaA05g36710D
GSBRNA2T00003496001	AT3G21290	BnaA05g36720D
GSBRNA2T00003497001	AT3G21280	BnaA05g36730D
GSBRNA2T00003498001	AT3G21270	BnaA05g36740D
GSBRNA2T00003501001	AT1G12290	BnaC09g35960D
GSBRNA2T00003502001	AT5G60300	BnaC09g35950D
GSBRNA2T00003504001	AT5G60300	BnaC09g35940D
GSBRNA2T00003505001	AT5G60300	BnaC09g35930D
GSBRNA2T00003508001	AT5G60280	BnaC09g35920D
GSBRNA2T00003509001	AT5G60270	BnaC09g35910D
GSBRNA2T00003511001	AT3G24270	BnaC09g35890D
GSBRNA2T00003512001	AT2G35040	BnaC09g35880D
GSBRNA2T00003526001	AT1G30160	BnaC03g59090D
GSBRNA2T00003527001	AT1G30170	BnaC03g59100D
GSBRNA2T00003528001	AT1G30135	BnaC03g59110D
GSBRNA2T00003530001	AT1G30130	BnaC03g59120D
GSBRNA2T00003531001	AT1G30120	BnaC03g59130D
GSBRNA2T00003532001	AT1G30110	BnaC03g59140D
GSBRNA2T00003541001	AT2G02130	BnaC02g47680D
GSBRNA2T00003544001	AT4G31130	BnaC03g77320D
GSBRNA2T00003545001	AT4G29300	BnaC03g77330D
GSBRNA2T00003548001	AT4G29305	BnaC03g77360D
GSBRNA2T00003552001	AT4G31120	BnaC03g77370D
GSBRNA2T00003553001	AT4G31080	BnaC03g77380D
GSBRNA2T00003555001	AT4G31050	BnaC03g77390D
GSBRNA2T00003556001	AT4G31040	BnaC03g77400D
GSBRNA2T00003557001	AT4G31020	BnaC03g77410D
GSBRNA2T00003558001	AT2G24290	BnaC03g77420D
GSBRNA2T00003559001	AT1G71720	BnaC03g77430D
GSBRNA2T00003560001	AT3G59190	BnaC03g77440D
GSBRNA2T00003561001	AT1G22000	BnaC09g51040D
GSBRNA2T00003562001	AT2G18730	BnaC09g51050D
GSBRNA2T00003564001	AT2G18700	BnaC09g51060D
GSBRNA2T00003568001	AT2G18680	BnaC09g51080D
GSBRNA2T00003575001	AT2G18650	BnaC09g51090D
GSBRNA2T00003576001	AT2G18640	BnaC09g51100D
GSBRNA2T00003578001	AT2G18630	BnaC09g51110D
GSBRNA2T00003579001	AT4G36800	BnaC09g51120D
GSBRNA2T00003588001	AT2G14080	BnaC06g43400D
GSBRNA2T00003593001	AT1G69490	BnaC06g43410D
GSBRNA2T00003595001	AT1G69440	BnaC06g43420D
GSBRNA2T00003596001	amor|GSBR	BnaC06g43430D
GSBRNA2T00003597001	AT1G69420	BnaC06g43440D
GSBRNA2T00003599001	AT1G11650	BnaC06g43450D
GSBRNA2T00003600001	AT1G69390	BnaC06g43460D
GSBRNA2T00003604001	AT1G69370	BnaC06g43480D
GSBRNA2T00003606001	AT2G42600	BnaC04g02430D
GSBRNA2T00003608001	AT1G48400	BnaC04g02410D
GSBRNA2T00003612001	AT2G42580	BnaC04g02370D
GSBRNA2T00003614001	AT2G42570	BnaC04g02360D
GSBRNA2T00003615001	AT2G42550	BnaC04g02350D
GSBRNA2T00003616001	AT1G54380	BnaC04g02340D
GSBRNA2T00003617001	AT2G42500	BnaC04g02330D
GSBRNA2T00003618001	AT2G42490	BnaC04g02320D
GSBRNA2T00003620001	AT3G01324	BnaC04g02310D
GSBRNA2T00003621001	AT3G02930	BnaA05g33210D
GSBRNA2T00003624001	AT3G02910	BnaA05g33230D
GSBRNA2T00003626001	AT3G02880	BnaA05g33240D
GSBRNA2T00003627001	AT3G02875	BnaA05g33250D
GSBRNA2T00003628001	AT3G02870	BnaA05g33260D
GSBRNA2T00003629001	AT3G02860	BnaA05g33270D
GSBRNA2T00003630001	AT3G02850	BnaA05g33280D
GSBRNA2T00003631001	AT3G02840	BnaA05g33290D
GSBRNA2T00003633001	AT3G02830	BnaA05g33310D
GSBRNA2T00003634001	AT3G02820	BnaA05g33320D
GSBRNA2T00003636001	AT3G02810	BnaA05g33330D
GSBRNA2T00003637001	AT3G02800	BnaA05g33340D
GSBRNA2T00003639001	AT3G02790	BnaA05g33350D
GSBRNA2T00003640001	AT3G02780	BnaA05g33360D
GSBRNA2T00003641001	AT3G02750	BnaA05g33370D
GSBRNA2T00003642001	AT3G02740	BnaA05g33380D
GSBRNA2T00003643001	AT3G02730	BnaA05g33390D
GSBRNA2T00003644001	AT5G54050	BnaA05g33400D
GSBRNA2T00003645001	AT3G02720	BnaA05g33410D
GSBRNA2T00003646001	AT3G02680	BnaA05g33420D
GSBRNA2T00003647001	AT3G02520	BnaA05g33430D
GSBRNA2T00003648001	AT3G02530	BnaA05g33440D
GSBRNA2T00003651001	AT1G72830	BnaCnng68450D
GSBRNA2T00003658001	AT2G19170	BnaAnng33760D
GSBRNA2T00003663001	AT4G34760	BnaCnng68470D
GSBRNA2T00003669001	AT1G62780	BnaCnng68480D
GSBRNA2T00003670001	AT2G16030	BnaAnng33780D
GSBRNA2T00003671001	AT5G61180	BnaAnng33790D
GSBRNA2T00003673001	AT2G29990	BnaCnng68490D
GSBRNA2T00003681001	AT5G45810	BnaCnng68520D
GSBRNA2T00003682001	AT4G36560	BnaCnng68530D
GSBRNA2T00003683001	AT5G65380	BnaCnng68540D
GSBRNA2T00003694001	AT5G04890	BnaCnng68550D
GSBRNA2T00003695001	AT4G02460	BnaCnng68560D
GSBRNA2T00003705001	AT1G08160	BnaAnng33810D
GSBRNA2T00003706001	AT4G27650	BnaCnng68590D
GSBRNA2T00003707001	AT2G28310	BnaAnng33820D
GSBRNA2T00003708001	AT1G43730	BnaCnng68600D
GSBRNA2T00003709001	AT5G06490	BnaCnng68610D
GSBRNA2T00003710001	AT3G23780	BnaAnng33830D
GSBRNA2T00003713001	AT2G44450	BnaA05g34490D
GSBRNA2T00003714001	AT4G21326	BnaA03g58450D
GSBRNA2T00003717001	AT3G05500	BnaCnng68620D
GSBRNA2T00003719001	ATMG00560	BnaUnng03870D
GSBRNA2T00003721001	AT2G07715	BnaUnng03880D
GSBRNA2T00003722001	AT4G11850	BnaC03g72910D
GSBRNA2T00003724001	AT4G11890	BnaC03g72920D
GSBRNA2T00003725001	AT4G11910	BnaC03g72930D
GSBRNA2T00003726001	AT4G39600	BnaC03g72940D
GSBRNA2T00003727001	AT5G48990	BnaC03g72950D
GSBRNA2T00003728001	AT4G11920	BnaC03g72960D
GSBRNA2T00003731001	AT4G11960	BnaC03g72980D
GSBRNA2T00003733001	AT4G12020	BnaC03g72990D
GSBRNA2T00003734001	AT4G12030	BnaC03g73000D
GSBRNA2T00003735001	AT3G19570	BnaC03g73010D
GSBRNA2T00003737001	AT3G19570	BnaC03g73020D
GSBRNA2T00003739001	AT4G12040	BnaC03g73030D
GSBRNA2T00003740001	AT1G10745	BnaC03g73040D
GSBRNA2T00003743001	AT1G67690	BnaCnng20880D
GSBRNA2T00003744001	AT4G01830	BnaCnng20890D
GSBRNA2T00003746001	AT3G61310	BnaCnng20900D
GSBRNA2T00003747001	AT3G61350	BnaCnng20910D
GSBRNA2T00003752001	AT3G61390	BnaCnng20960D
GSBRNA2T00003755001	AT3G61415	BnaCnng20980D
GSBRNA2T00003758001	AT3G61460	BnaCnng20990D
GSBRNA2T00003759001	AT1G43890	BnaCnng21000D
GSBRNA2T00003760001	AT3G61470	BnaCnng21010D
GSBRNA2T00003762001	AT4G35160	BnaAnng10770D
GSBRNA2T00003764001	amor|GSBR	BnaAnng10780D
GSBRNA2T00003765001	AT5G40080	BnaAnng10790D
GSBRNA2T00003770001	AT1G43720	BnaAnng10810D
GSBRNA2T00003774001	AT4G08980	BnaAnng10820D
GSBRNA2T00003775001	AT4G08960	BnaAnng10830D
GSBRNA2T00003776001	AT2G45060	BnaC06g42480D
GSBRNA2T00003777001	AT4G10380	BnaC06g42490D
GSBRNA2T00003779001	AT4G10380	BnaC06g42500D
GSBRNA2T00003781001	AT3G54170	BnaC06g42510D
GSBRNA2T00003782001	AT3G54120	BnaC06g42520D
GSBRNA2T00003783001	AT3G54110	BnaC06g42530D
GSBRNA2T00003789001	AT1G24590	BnaA07g36710D
GSBRNA2T00003790001	AT1G24575	BnaA07g36720D
GSBRNA2T00003791001	AT4G30070	BnaA07g36730D
GSBRNA2T00003794001	amor|GSBR	BnaA07g36740D
GSBRNA2T00003796001	AT1G24530	BnaA07g36760D
GSBRNA2T00003797001	AT1G24520	BnaA07g36770D
GSBRNA2T00003798001	AT1G24510	BnaA07g36780D
GSBRNA2T00003799001	AT1G24490	BnaA07g36790D
GSBRNA2T00003800001	AT2G26430	BnaA07g36800D
GSBRNA2T00003801001	AT1G24485	BnaA07g36810D
GSBRNA2T00003802001	AT1G24480	BnaA07g36820D
GSBRNA2T00003803001	AT1G24470	BnaA07g36830D
GSBRNA2T00003822001	amor|GSBR	BnaCnng21020D
GSBRNA2T00003826001	AT3G25620	BnaCnng21050D
GSBRNA2T00003830001	AT3G16785	BnaCnng21070D
GSBRNA2T00003833001	AT3G25600	BnaCnng21080D
GSBRNA2T00003836001	AT1G67560	BnaC02g45800D
GSBRNA2T00003840001	AT1G67550	BnaC02g45820D
GSBRNA2T00003842001	AT4G15900	BnaC02g45840D
GSBRNA2T00003843001	AT1G74170	BnaC02g45850D
GSBRNA2T00003845001	AT1G74210	BnaC02g45870D
GSBRNA2T00003846001	AT1G74230	BnaC02g45880D
GSBRNA2T00003848001	AT1G67540	BnaC02g45890D
GSBRNA2T00003849001	AT1G67530	BnaC02g45900D
GSBRNA2T00003855001	AT1G31175	BnaCnng21110D
GSBRNA2T00003857001	AT1G31190	BnaCnng21130D
GSBRNA2T00003858001	AT1G10155	BnaCnng21140D
GSBRNA2T00003859001	AT1G31220	BnaCnng21150D
GSBRNA2T00003860001	AT1G31220	BnaCnng21160D
GSBRNA2T00003861001	AT1G31230	BnaCnng21170D
GSBRNA2T00003862001	AT1G31260	BnaCnng21180D
GSBRNA2T00003867001	AT5G23010	BnaCnng21190D
GSBRNA2T00003869001	AT5G60820	BnaCnng21200D
GSBRNA2T00003870001	AT5G60830	BnaCnng21210D
GSBRNA2T00003871001	AT5G60840	BnaCnng21220D
GSBRNA2T00003874001	AT5G60860	BnaCnng21230D
GSBRNA2T00003875001	AT5G60860	BnaCnng21240D
GSBRNA2T00003876001	AT5G60870	BnaCnng21250D
GSBRNA2T00003877001	AT5G60880	BnaCnng21260D
GSBRNA2T00003879001	AT5G60890	BnaCnng21270D
GSBRNA2T00003882001	AT5G24080	BnaCnng21280D
GSBRNA2T00003883001	AT5G24080	BnaCnng21290D
GSBRNA2T00003885001	AT3G05560	BnaA02g37000D
GSBRNA2T00003886001	AT4G26640	BnaCnng68630D
GSBRNA2T00003891001	AT3G12720	BnaAnng33850D
GSBRNA2T00003901001	AT3G61710	BnaC06g42970D
GSBRNA2T00003902001	AT3G28030	BnaAnng33860D
GSBRNA2T00003903001	AT4G02720	BnaCnng68640D
GSBRNA2T00003904001	AT1G11680	BnaAnng33870D
GSBRNA2T00003905001	AT1G11680	BnaAnng33880D
GSBRNA2T00003909001	AT3G18460	BnaCnng68650D
GSBRNA2T00003911001	AT4G32840	BnaAnng33900D
GSBRNA2T00003914001	AT4G38900	BnaAnng33910D
GSBRNA2T00003921001	AT1G14540	BnaAnng33930D
GSBRNA2T00003922001	AT1G50580	BnaAnng33940D
GSBRNA2T00003923001	AT4G00480	BnaCnng68660D
GSBRNA2T00003924001	AT2G38370	BnaCnng68670D
GSBRNA2T00003927001	AT5G04980	BnaAnng33950D
GSBRNA2T00003928001	AT1G80230	BnaUnng03890D
GSBRNA2T00003930001	AT5G58910	BnaAnng33960D
GSBRNA2T00003932001	AT4G31880	BnaC01g40770D
GSBRNA2T00003935001	AT4G16280	BnaA01g35360D
GSBRNA2T00003938001	AT4G17900	BnaCnng68690D
GSBRNA2T00003941001	AT3G60650	BnaCnng68700D
GSBRNA2T00003944001	AT1G56070	BnaAnng33970D
GSBRNA2T00003945001	AT4G27920	BnaCnng68710D
GSBRNA2T00003946001	AT1G33230	BnaAnng33980D
GSBRNA2T00003954001	AT1G78750	BnaCnng68720D
GSBRNA2T00003957001	AT5G26280	BnaA09g56140D
GSBRNA2T00003958001	AT1G23530	BnaC05g50850D
GSBRNA2T00003959001	AT1G23540	BnaC05g50860D
GSBRNA2T00003960001	AT1G23550	BnaC05g50870D
GSBRNA2T00003962001	AT1G23670	BnaC05g50890D
GSBRNA2T00003973001	AT4G30160	BnaAnng10840D
GSBRNA2T00003974001	AT1G10820	BnaAnng10850D
GSBRNA2T00003975001	AT4G30120	BnaAnng10860D
GSBRNA2T00003976001	AT2G19110	BnaAnng10870D
GSBRNA2T00003978001	AT2G18980	BnaAnng10890D
GSBRNA2T00003979001	AT4G30190	BnaAnng10900D
GSBRNA2T00003982001	AT4G30190	BnaAnng10910D
GSBRNA2T00003983001	AT4G12950	BnaAnng10920D
GSBRNA2T00003986001	AT4G30200	BnaAnng10940D
GSBRNA2T00003987001	AT4G33100	BnaAnng10950D
GSBRNA2T00003988001	AT4G30210	BnaAnng10960D
GSBRNA2T00003989001	AT2G12465	BnaC03g66960D
GSBRNA2T00003991001	AT2G12465	BnaC03g66980D
GSBRNA2T00003992001	AT2G12480	BnaC03g66990D
GSBRNA2T00003993001	AT4G32700	BnaC03g67000D
GSBRNA2T00003994001	AT4G32700	BnaC03g67010D
GSBRNA2T00003995001	AT3G26560	BnaC03g67020D
GSBRNA2T00003996001	AT3G26560	BnaC03g67030D
GSBRNA2T00003997001	AT3G26560	BnaC03g67040D
GSBRNA2T00003998001	AT4G32680	BnaC03g67050D
GSBRNA2T00004001001	AT2G05642	BnaC03g67070D
GSBRNA2T00004002001	AT2G05642	BnaC03g67080D
GSBRNA2T00004003001	AT4G32610	BnaC03g67090D
GSBRNA2T00004004001	AT4G32605	BnaC03g67100D
GSBRNA2T00004005001	AT4G32600	BnaC03g67110D
GSBRNA2T00004006001	AT4G32570	BnaC03g67120D
GSBRNA2T00004007001	AT4G32551	BnaC03g67130D
GSBRNA2T00004008001	AT5G47470	BnaC02g46840D
GSBRNA2T00004009001	AT5G47460	BnaC02g46850D
GSBRNA2T00004011001	AT4G17310	BnaC02g46860D
GSBRNA2T00004012001	AT5G47450	BnaC02g46870D
GSBRNA2T00004015001	AT4G34880	BnaC02g46880D
GSBRNA2T00004016001	AT5G47420	BnaC02g46890D
GSBRNA2T00004017001	AT5G47390	BnaC02g46900D
GSBRNA2T00004018001	AT5G47150	BnaC02g46910D
GSBRNA2T00004019001	AT5G47370	BnaC02g46920D
GSBRNA2T00004021001	AT1G70910	BnaC02g46940D
GSBRNA2T00004023001	AT5G47160	BnaC02g46960D
GSBRNA2T00004026001	AT3G19780	BnaA05g36750D
GSBRNA2T00004027001	AT1G47765	BnaA05g36760D
GSBRNA2T00004029001	AT4G30120	BnaA05g36770D
GSBRNA2T00004031001	AT3G19770	BnaA05g36780D
GSBRNA2T00004032001	AT3G19760	BnaA05g36790D
GSBRNA2T00004033001	AT3G19710	BnaA05g36800D
GSBRNA2T00004034001	AT3G19680	BnaA05g36810D
GSBRNA2T00004035001	AT5G60440	BnaA05g36820D
GSBRNA2T00004038001	AT3G19670	BnaA05g36840D
GSBRNA2T00004040001	AT3G23260	BnaA05g36860D
GSBRNA2T00004042001	AT4G28660	BnaA03g58900D
